Exercise_Freq,Diet_Quality,Stress_Level,Sleep_Hours,Cluster,PCA1,PCA2,Cluster_Label,short_descriptions
0,1,2,8.7,2,-3.747487085264496,-3.0478486980213426,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,3,9,9.4,1,3.443347059749872,0.5706566853704733,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,1,1,8.1,0,-4.536103332536658,0.9926082286856057,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,3,9,6.1,1,3.2143197879238823,-3.4610167721040725,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,0,7,9.1,1,1.254807464150356,-3.3046683141920825,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,1,10,7.9,1,4.609442361000745,3.5060401215213832,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,1,6,7.5,1,0.3472352220278667,-1.27778695750272,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,2,7,9.8,0,1.615496653165783,3.6825000560246237,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,3,2,5.7,0,-3.4049199557910197,3.89707728131355,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,0,10,8.2,1,4.458889415779716,0.5191266234174647,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,0,2,5.8,0,-3.541200543814098,0.9182000144107954,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,0,3,6.1,2,-2.7540536527210127,-3.1256819710162995,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,1,6,10.9,0,0.4703201023188095,0.758029280435411,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,0,1,7.8,0,-4.370298459331629,3.9898413304707856,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,1,4,9.8,2,-1.7450156684009137,-3.14190861456943,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,2,8,7.8,1,2.231730214827172,-3.383139071588295,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,0,8,7.6,1,2.4588669258812637,0.6188949711657972,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,2,5,6.1,2,-0.6657896262366441,-1.2456211341097239,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,3,7,8.5,1,1.4418552136723415,0.6669999743986597,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,3,5,7.0,2,-0.7754396986194845,-3.237504665566378,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,2,4,7.1,2,-1.7658658380046077,-3.1778939448913843,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,3,6,6.6,1,0.3275752255066333,-1.2983817373444229,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,0,8,6.8,0,2.6145969081291636,3.6052598399101012,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,0,10,7.0,1,4.240147637207269,-3.4885714230160523,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,1,1,7.2,2,-4.6469435780019595,-1.0146658532513002,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,2,3,6.9,0,-2.3928746783125607,3.862628085440456,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,2,4,4.7,0,-1.5647563335810828,0.7887033969003676,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,1,5,7.8,2,-0.6498373105632069,-1.2210526661882597,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,0,1,6.8,0,-4.375196313261885,3.9784244680702954,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,1,8,4.6,1,2.22368304624235,-3.4145132294292324,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,2,2,6.3,2,-3.6604357217610417,-1.0834100638466855,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,2,5,8.9,0,-0.5456434583038545,0.783344986388113,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,1,9,7.9,1,3.3448200299104194,-1.4331479103254643,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,2,3,6.0,2,-2.7697953660980397,-3.13714326093761,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,3,5,6.7,0,-0.40439643555031335,3.7485664459311,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,1,9,8.7,1,3.455170489982695,0.5729844853713928,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,1,6,6.1,0,0.6064586688456837,3.6987266995777532,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,3,5,5.4,2,-0.6768440879798243,-1.2587727396306976,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,2,8,8.3,1,2.34061131872037,-1.3804317346115857,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,3,5,8.7,0,-0.3946007276898005,3.7714001707320803,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,2,9,6.1,1,3.594458371164132,3.5336391999541834,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,0,3,7.7,0,-2.3737044671843543,3.882081179042109,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,3,1,6.9,2,-4.663664862165039,-1.0284105156527086,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,3,4,6.1,0,-1.4058770366786177,3.795025561085119,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
